_id,placeId,stationName,address,bussinessStatus,location,openingHours,rating,totalUserRating,__v
{'$oid': '66a7efbf3147785e8b3208c8'},ChIJTc6mVAArdTERuAZp6uzHmmo,VinFast Charging Station,"Tổ 10 ấp 5, Xuân Thới Thượng, Hóc Môn, Hồ Chí Minh, Vietnam",OPERATIONAL,"{'lat': 10.8686651, 'lng': 106.5687277}",Closed,5,1,0
{'$oid': '66a7f12cf0449cf9cd238dc3'},ChIJ611XL1YldTERqZSnaZoVBXE,VinFast Charging Station,"71 Trần Trọng Cung, Tân Thuận Đông, Quận 7, Hồ Chí Minh 729000, Vietnam",OPERATIONAL,"{'lat': 10.7436656, 'lng': 106.7327783}",Open,4,23,0
{'$oid': '66a7f12df0449cf9cd238dcb'},ChIJB7wGSwAvdTERR38nw0KgWj8,Electric Vehicle Charging Station,"110 Đường Số 14, Khu đô thị Him Lam, Quận 7, Hồ Chí Minh 700000, Vietnam",OPERATIONAL,"{'lat': 10.740517, 'lng': 106.6968527}",Open,5,5,0
{'$oid': '66a7f12ef0449cf9cd238dce'},ChIJJcyRXQAvdTERaCu_vV25Acc,EV ONE Charging Station,"1182 Đ. Nguyễn Văn Linh, Tân Phong, Quận 7, Hồ Chí Minh, Vietnam",OPERATIONAL,"{'lat': 10.7271035, 'lng': 106.7015262}",Closed,0,0,0
{'$oid': '66a7f12ef0449cf9cd238dd2'},ChIJDeIxWCkvdTERpC63HKrBvTg,Trạm sạc điện EBOOST - Etown central,"11 Đoàn Văn Bơ, Phường 12, Quận 4, Hồ Chí Minh 700000, Vietnam",OPERATIONAL,"{'lat': 10.7643102, 'lng': 106.7032345}",Open,0,0,0
{'$oid': '66a7f12ef0449cf9cd238dd6'},ChIJpxnQGDwndTERtBr0FPcQuqo,Electric Vehicle Charging Station,"2 Lê Thước, Thảo Điền, Quận 2, Hồ Chí Minh 700000, Vietnam",OPERATIONAL,"{'lat': 10.8039725, 'lng': 106.7458197}",Open,0,0,0
{'$oid': '66a7f12ff0449cf9cd238dd9'},ChIJ7Wqqk-IldTERt-MqwLAPjPs,Porsche Destination Charging,"4 Đường số 7, Tân Thuận Đông, Quận 7, Hồ Chí Minh, Vietnam",OPERATIONAL,"{'lat': 10.7511838, 'lng': 106.7336408}",Closed,5,1,0
{'$oid': '66a7f12ff0449cf9cd238ddc'},ChIJqSmmJ20pdTER4DK_JnZ-oy0,VinFast Charging Station,"QPVC+VX5, Trần Trọng Kim, Vinhomes Tân Cảng, Bình Thạnh, Hồ Chí Minh, Vietnam",OPERATIONAL,"{'lat': 10.7944566, 'lng': 106.722863}",Open,5,1,0
{'$oid': '66a7f12ff0449cf9cd238ddf'},ChIJM0uuLQAndTERvErezJ0Vlw0,Vinfast Charging Station,"RP2R+V23, Thảo Điền, Thủ Đức, Hồ Chí Minh, Vietnam",OPERATIONAL,"{'lat': 10.8021271, 'lng': 106.740039}",Open,5,1,0
{'$oid': '66a7f138f0449cf9cd238dee'},ChIJqdoFN6gndTER-gk_sdhebbY,Electric Vehicle Charging Station,"RP3W+87P, Lê Thước, Thảo Điền, Quận 2, Hồ Chí Minh, Vietnam",OPERATIONAL,"{'lat': 10.8033279, 'lng': 106.745706}",Closed,0,0,0
{'$oid': '66a7f138f0449cf9cd238df1'},ChIJof-nbgAndTERcOFVMkuY2do,Electric Vehicle Charging Station,"QQQM+WRG, Đ. Số 2, KDC, Quận 2, Hồ Chí Minh, Vietnam",OPERATIONAL,"{'lat': 10.7898159, 'lng': 106.7845626}",Open,5,3,0
{'$oid': '66a7f139f0449cf9cd238df4'},ChIJ4_wFx00ldTER6Cyk2VJAIP8,Trạm sạc điện EBOOST,"67 Đường B4, An Lợi Đông, Quận 2, Hồ Chí Minh 70000, Vietnam",OPERATIONAL,"{'lat': 10.7732995, 'lng': 106.727648}",Open,5,1,0
{'$oid': '66a7f139f0449cf9cd238df7'},ChIJV_BSip0ndTERAPacRvrqGnQ,VinFast Charging Station,"12 Đ. Số 33, Khu phố 2, Thủ Đức, Hồ Chí Minh 71100, Vietnam",OPERATIONAL,"{'lat': 10.7884457, 'lng': 106.7291045}",Open,5,1,0
{'$oid': '66a7f139f0449cf9cd238dfa'},ChIJJai9v-ondTERN0TYuNYiaO4,VinFast Charging Station,"161 Đ. Võ Nguyên Giáp, Thảo Điền, Thủ Đức, Hồ Chí Minh 71300, Vietnam",OPERATIONAL,"{'lat': 10.802531, 'lng': 106.741127}",Closed,0,0,0
{'$oid': '66a7f13af0449cf9cd238dfe'},ChIJWaxRzAIldTERN5O2qBDNdmE,VinFast Charging Station,"Green View, Chung cư, Quận 7, Hồ Chí Minh 72900, Vietnam",OPERATIONAL,"{'lat': 10.721623, 'lng': 106.726906}",Open,4,2,0
{'$oid': '66a7f13af0449cf9cd238e01'},ChIJsykdgGcndTERD9kbF2u6QSI,VinFast Charging Station,"Chung cư The Eastern, 299 Đ. Liên Phường, Phường Phú Hữu, Thủ Đức, Hồ Chí Minh 71100, Vietnam",OPERATIONAL,"{'lat': 10.805476, 'lng': 106.796692}",Open,1,2,0
{'$oid': '66a7f144f0449cf9cd238e17'},ChIJr27FsL0vdTERWk0rvqFBhDQ,Electric Vehicle Charging Station,"816/1 Đ. Trường Sa, Phường 14, Quận 3, Hồ Chí Minh, Vietnam",OPERATIONAL,"{'lat': 10.7875056, 'lng': 106.6830043}",Closed,5,3,0
{'$oid': '66a7f14cf0449cf9cd238e27'},ChIJZ62Q_70vdTERXgr-3c7EN_w,Electric Vehicle Charging Station,"636 Đ. Lê Văn Lương, Tân Phong, Quận 7, Hồ Chí Minh, Vietnam",OPERATIONAL,"{'lat': 10.7294014, 'lng': 106.6998421}",Open,5,9,0
{'$oid': '66a7f14df0449cf9cd238e2a'},ChIJ6eiRH3IvdTERYTbtMhXol1k,Rửa Xe 350,"350 Tôn Đản, Phường 4, Quận 4, Hồ Chí Minh, Vietnam",OPERATIONAL,"{'lat': 10.7548807, 'lng': 106.7056103}",Closed,3.7,3,0
{'$oid': '66a7f156f0449cf9cd238e3d'},ChIJs_Z1FvEvdTER5hpQKUdoJ5Y,VinFast Charging Station,"Bãi Đỗ xe Ngoài trời, 342 Đ. Tạ Quang Bửu, Phường 04, Quận 8, Hồ Chí Minh 73000, Vietnam",OPERATIONAL,"{'lat': 10.739224, 'lng': 106.67411}",Open,2.8,24,0
{'$oid': '66a7f157f0449cf9cd238e42'},ChIJOcoms2EudTERB46Zp4cbo54,Rửa Xe Chín Phú,"2 Đ. Phạm Đình Hổ, Phường 1, 6, Hồ Chí Minh, Vietnam",OPERATIONAL,"{'lat': 10.7465139, 'lng': 106.6497477}",Closed,1,2,0
{'$oid': '66a7f160f0449cf9cd238e59'},ChIJHYpHrygsdTERRtDeQ5r8fyc,Rửa Xe 289,"289, Tân Hoà Đông, Phường Bình Trị Đông, Quận Bình Tân, Thành Phố Hồ Chí Minh, Bình Trị Đông, Bình Tân, Hồ Chí Minh, Vietnam",OPERATIONAL,"{'lat': 10.7602766, 'lng': 106.6238808}",Closed,0,0,0
{'$oid': '66a7f161f0449cf9cd238e5c'},ChIJW3rib2MudTERKOVdM_xCxkg,Rửa Xe 189,"189 Đ. Bình Tiên, Phường 8, Quận 6, Hồ Chí Minh, Vietnam",OPERATIONAL,"{'lat': 10.743989, 'lng': 106.6431393}",Closed,3,2,0
{'$oid': '66a7f161f0449cf9cd238e60'},ChIJy5inXSosdTERZsQmKfmM4Hs,Rửa Xe Huy 81,"QJ3H+446, Đường số 10 Cx Rađa, Phường 13, Quận 6, Hồ Chí Minh, Vietnam",OPERATIONAL,"{'lat': 10.7527708, 'lng': 106.6277605}",Closed,5,1,0
{'$oid': '66a7f16af0449cf9cd238e71'},ChIJyxP_yWcldTERdAlyn3XiIlA,VinFast Charging Station,"126 Hoàng Quốc Việt, Phú Mỹ, Quận 7, Hồ Chí Minh, Vietnam",OPERATIONAL,"{'lat': 10.7136522, 'lng': 106.7409107}",Open,4.2,5,0
{'$oid': '66a7f16bf0449cf9cd238e74'},ChIJSUqJNJgvdTERHPppeY7835Q,Rửa Xe Út Linh,"464 Đ. Lê Văn Lương, Tân Hưng, Quận 7, Hồ Chí Minh, Vietnam",OPERATIONAL,"{'lat': 10.7356295, 'lng': 106.7028254}",Closed,0,0,0
{'$oid': '66a7f16cf0449cf9cd238e7b'},ChIJBVLDboQldTERkQAKfEUyskU,Rửa Xe Long Bình,"86 Bùi Văn Ba, Tân Thuận Đông, Quận 7, Hồ Chí Minh, Vietnam",OPERATIONAL,"{'lat': 10.7503926, 'lng': 106.7313537}",Closed,0,0,0
{'$oid': '66a7f174f0449cf9cd238e89'},ChIJbVUYmcstdTERlCkjDWWkC74,Electric Vehicle Charging Station,"404 Đ. Hồ Học Lãm, An Lạc, Bình Tân, Hồ Chí Minh, Vietnam",OPERATIONAL,"{'lat': 10.7230707, 'lng': 106.6108328}",Closed,0,0,0
{'$oid': '66a7f174f0449cf9cd238e8c'},ChIJyTD10pAtdTERUVicCO1tYeU,VinFast Charging Station,"464 Đ. Kinh Dương Vương, An Lạc, Bình Tân, Hồ Chí Minh 71900, Vietnam",OPERATIONAL,"{'lat': 10.739762, 'lng': 106.61615}",Closed,4.7,10,0
{'$oid': '66a7f17bf0449cf9cd238e96'},ChIJ_SQksNkhdTERsqUcmxhHf1c,VinFast Charging Station,"Tầng hầm B2 Tòa S2 Vinhomes Grand Park, Nguyễn Xiển, Long Thạnh Mỹ, Thủ Đức, Hồ Chí Minh 71200, Vietnam",OPERATIONAL,"{'lat': 10.837182, 'lng': 106.830627}",Open,5,1,0
{'$oid': '66a7f17cf0449cf9cd238e99'},ChIJ2aDk9lYhdTERX6EWhqffAZo,VinFast Charging Station,"Tầng hầm B2 Tòa S5 Vinhomes Grand Park, Nguyễn Xiển, Long Thạnh Mỹ, Thủ Đức, Hồ Chí Minh 71200, Vietnam",OPERATIONAL,"{'lat': 10.838388, 'lng': 106.834305}",Open,0,0,0
{'$oid': '66a7f17df0449cf9cd238e9f'},ChIJCQOpeAAndTER1NyU_E8xaTI,VinFast Charging Station,"357 Hoàng Hữu Nam, Long Thạnh Mỹ, Quận 9, Hồ Chí Minh, Vietnam",OPERATIONAL,"{'lat': 10.8693026, 'lng': 106.8136019}",Open,4.4,22,0
{'$oid': '66a7f17df0449cf9cd238ea5'},ChIJkzStTQAhdTER8xZxqtqs3Zw,VinFast Charging Station,"RR8C+R88, Trường Thạnh, Quận 9, Hồ Chí Minh, Vietnam",OPERATIONAL,"{'lat': 10.8170414, 'lng': 106.8208136}",Closed,5,1,0
{'$oid': '66a7f17ef0449cf9cd238ea8'},ChIJTQF2XKEhdTER_QKjx85cgwE,VinFast Charging Station,"RRQQ+48R, Đ. Nguyễn Xiển, Long Thạnh Mỹ, Quận 9, Hồ Chí Minh, Vietnam",OPERATIONAL,"{'lat': 10.8378568, 'lng': 106.8382522}",Closed,4.4,7,0
{'$oid': '66a7f17ef0449cf9cd238eab'},ChIJvSp2XrYhdTERz7zhyHZowE8,VinFast Charging Station,"RRPR+HX, Long Bình, Quận 9, Hồ Chí Minh, Vietnam",OPERATIONAL,"{'lat': 10.8363422, 'lng': 106.8424454}",Closed,5,4,0
{'$oid': '66a7f17ff0449cf9cd238eb0'},ChIJAWSJSQAndTERrEq4485Xvvw,vinfast Charging Station,"VQ5P+9XM, Song Hành Xa Lộ Hà Nội, Phường Linh Trung, Thủ Đức, Hồ Chí Minh, Vietnam",OPERATIONAL,"{'lat': 10.8585435, 'lng': 106.7874094}",Closed,0,0,0
{'$oid': '66a7f17ff0449cf9cd238eb5'},ChIJ41_i3xchdTERtEY6JLV3HsU,VinFast Charging Station,"RRWP+JP7, Long Thạnh Mỹ, Quận 9, Hồ Chí Minh, Vietnam",OPERATIONAL,"{'lat': 10.8461048, 'lng': 106.8372234}",Closed,1,2,0
{'$oid': '66a7f17ff0449cf9cd238eb8'},ChIJK56GfdEndTERIx2EXerKMAc,VinFast Charging Station,"882, Thành phố Hồ Chí Minh, Hồ Chí Minh 700000, Vietnam",OPERATIONAL,"{'lat': 10.7875057, 'lng': 106.7980035}",Open,5,1,0
{'$oid': '66a7f180f0449cf9cd238ebb'},ChIJF14EuGIndTERdB4h-i2PLUU,VinFast Charging Station,"Vincom Plaza, Tầng hầm, số 50 Lê Văn Việt, Hiệp Phú, Thủ Đức, Hồ Chí Minh 71300, Vietnam",OPERATIONAL,"{'lat': 10.8455565, 'lng': 106.7792159}",Open,4.8,6,0
{'$oid': '66a7f19cf0449cf9cd238ef8'},ChIJFSyQXp7XdDERrrLPy0aI6SI,VinFast Charging Station,"299 Nhị Bình 15, Nhị Bình, Hóc Môn, Hồ Chí Minh, Vietnam",OPERATIONAL,"{'lat': 10.9058066, 'lng': 106.6781329}",Open,5,22,0
{'$oid': '66a7f1a5f0449cf9cd238f09'},ChIJmVBBKQAtdTERxkOUAVeiKho,VinFast Charging Station,"22/22 Bến Lội, Bình Trị Đông A, Bình Tân, Hồ Chí Minh 70000, Vietnam",OPERATIONAL,"{'lat': 10.7729169, 'lng': 106.5884288}",Closed,5,2,0
{'$oid': '66a7f1adf0449cf9cd238f1a'},ChIJhX0478YpdTERcRjNwMbraWg,VinFast Charging Station,"208 Đ. Nguyễn Hữu Cảnh, Phường 22, Bình Thạnh, Hồ Chí Minh, Vietnam",OPERATIONAL,"{'lat': 10.7969507, 'lng': 106.7216342}",Closed,4.8,5,0
{'$oid': '66a7f1aef0449cf9cd238f23'},ChIJje2zPbcodTERQEBUGLcycec,Rửa Xe 167,"167 Đ. Điện Biên Phủ, Phường 15, Bình Thạnh, Hồ Chí Minh, Vietnam",OPERATIONAL,"{'lat': 10.7982663, 'lng': 106.7047012}",Closed,0,0,0
{'$oid': '66a7f1aff0449cf9cd238f26'},ChIJ53pF62AndTERwt8-kiWDtug,Electric Vehicle Charging Station,"Tower 102, Thảo Điền, Quận 2, Hồ Chí Minh, Vietnam",OPERATIONAL,"{'lat': 10.8169261, 'lng': 106.7309073}",Closed,0,0,0
{'$oid': '66a7f1aff0449cf9cd238f29'},ChIJgXklqCkpdTER6_6kSVc5JXk,Volvo Car Bình Thạnh,"Showroom Volvo Car, Toà nhà CII Tower, 152 Đ. Điện Biên Phủ, Phường 25, Bình Thạnh, Hồ Chí Minh 70000, Vietnam",OPERATIONAL,"{'lat': 10.7992029, 'lng': 106.7190824}",Open,0,0,0
{'$oid': '66a7f1aff0449cf9cd238f2c'},ChIJrQEPYGgndTERwrDpIMgjVT8,Electric Vehicle Charging Station,"190 Nguyễn Văn Hưởng, Thảo Điền, Quận 2, Hồ Chí Minh 700000, Vietnam",OPERATIONAL,"{'lat': 10.8161763, 'lng': 106.7307893}",Open,0,0,0
{'$oid': '66a7f1daf0449cf9cd238f81'},ChIJEVnfPuYndTERkfL_K6zMN88,VinFast Charging Station,"2 Đường Đặng Văn Bi, Phường Bình Thọ, Quận Thủ Đức, Phước Long B, Quận 9, Hồ Chí Minh, Vietnam",OPERATIONAL,"{'lat': 10.838501, 'lng': 106.766903}",Open,0,0,0
{'$oid': '66a7f1dcf0449cf9cd238f8d'},ChIJrxc4dsIndTERStYCqPxS9B8,VinFast Charging Station,"Tầng hầm Vincom, 216 Đ. Võ Văn Ngân, Bình Thọ, Thủ Đức, Hồ Chí Minh 71300, Vietnam",OPERATIONAL,"{'lat': 10.8504781, 'lng': 106.7653686}",Closed,4.3,3,0
{'$oid': '66a7f1dcf0449cf9cd238f90'},ChIJ7-zak9cndTERuYCSfx-SmKI,VinFast Charging Station,"25/13 Đường 6, Tăng Nhơn Phú B, Thủ Đức, Hồ Chí Minh, Vietnam",OPERATIONAL,"{'lat': 10.8361717, 'lng': 106.7805565}",Closed,3.7,3,0
{'$oid': '66a7f1ddf0449cf9cd238f93'},ChIJbUDfA3wndTERUPdFcip4Oug,VinFast Charging Station,"9 Đ. 1, Linh Tây, Thủ Đức, Hồ Chí Minh, Vietnam",OPERATIONAL,"{'lat': 10.8646949, 'lng': 106.7600834}",Closed,4.5,2,0
{'$oid': '66a7f1e6f0449cf9cd238fa8'},ChIJT8nnjyMzdTERPOcvvoJKqU0,VinFast Charging Station,"24 D. Bờ Nhà Thờ, Bình Chánh, Long An 71814, Vietnam",OPERATIONAL,"{'lat': 10.6605642, 'lng': 106.5657264}",Open,5,13,0
{'$oid': '66a7f1e6f0449cf9cd238fab'},ChIJbeUKAwAtdTEREfzOfahOGFE,VinFast Charging Station,"Số 2A67 TL10, Phạm Văn Hai, Bình Chánh, Hồ Chí Minh, Vietnam",OPERATIONAL,"{'lat': 10.7778813, 'lng': 106.5377082}",Open,3,2,0
{'$oid': '66a7f1edf0449cf9cd238fb4'},ChIJoS1umyATdTERZmmN7JZ5g3g,VinFast Charging Station,"H3Q4+G9W, 2439 Đ. Độc Lập, TT. Phú Mỹ, Tân Thành, Bà Rịa - Vũng Tàu, Vietnam",OPERATIONAL,"{'lat': 10.5888145, 'lng': 107.0558256}",Open,5,3,0
{'$oid': '66a7f1eef0449cf9cd238fb8'},ChIJD6VgMgBvdTER31byy7fZio8,VinFast Charging Station,"115 Trần Phú, Phường 5, Thành phố Vũng Tầu, Bà Rịa - Vũng Tàu, Vietnam",OPERATIONAL,"{'lat': 10.3808907, 'lng': 107.0559139}",Closed,5,6,0
{'$oid': '66a7f1eef0449cf9cd238fbb'},ChIJ3RjRUSkTdTERAHsdrRAxYtU,VinFast Charging Station,"G3VC+MXH, QL51, Phước Hoà, Tân Thành, Bà Rịa - Vũng Tàu, Vietnam",OPERATIONAL,"{'lat': 10.5443056, 'lng': 107.0725376}",Closed,4.3,6,0
{'$oid': '66a7f1eef0449cf9cd238fbf'},ChIJa7-cZgBvdTERifQ1wVYxIO0,EV ONE Charging Station,"Phường Thắng Tam, Vũng Tàu, Ba Ria - Vung Tau, Vietnam",OPERATIONAL,"{'lat': 10.3408164, 'lng': 107.0928881}",Open,0,0,0
{'$oid': '66a7f1eff0449cf9cd238fc4'},ChIJpdJDbW1vdTER-wtNi7xJam0,VinFast Charging Station,"Tầng Hầm chung cư The Landmark Residense, 15 Đường Thi Sách, Vũng Tàu, Bà Rịa - Vũng Tàu 780000, Vietnam",OPERATIONAL,"{'lat': 10.3495936, 'lng': 107.0944037}",Open,2.6,5,0
{'$oid': '66a7f1eff0449cf9cd238fc7'},ChIJjSepyPZxdTERqL44xBgHoAM,VHN Charging Station,"179 Thùy Vân, Phường 8, Thành phố Vũng Tầu, Bà Rịa - Vũng Tàu, Vietnam",OPERATIONAL,"{'lat': 10.3525541, 'lng': 107.101276}",Closed,3.4,5,0
{'$oid': '66a7f1f0f0449cf9cd238fcb'},ChIJnU3bJAB3dTERMt7TCr6wYN8,EV ONE Charging Station,"Phước Hải, Đất Đỏ District, Ba Ria - Vung Tau, Vietnam",OPERATIONAL,"{'lat': 10.3997507, 'lng': 107.2724349}",Open,0,0,0
{'$oid': '66a7f1f0f0449cf9cd238fce'},ChIJBVPEXraYdTERNF-7dgkj4BQ,Porsche Destination Charging,"F9CV+F76, Ven Biển Lộc An - Bình Châu, Phước Thuận, Xuyên Mộc, Bà Rịa - Vũng Tàu 78507, Vietnam",OPERATIONAL,"{'lat': 10.4711651, 'lng': 107.3931521}",Closed,5,2,0
{'$oid': '66a7f1f0f0449cf9cd238fd2'},ChIJ23orGeoRdTERMF1BYcYr-OM,VinFast Charging Station,"J3H2+3QC, Mỹ Xuân, Tân Thành, Bà Rịa - Vũng Tàu, Vietnam",OPERATIONAL,"{'lat': 10.6274252, 'lng': 107.0519839}",Open,3.1,7,0
{'$oid': '66a7f1f1f0449cf9cd238fd5'},ChIJd0fwQYgJdTERY2CeGV83iuM,VinFast Charging Station,"M639+JGW, TT. Ngãi Giao, Châu Đức, Bà Rịa - Vũng Tàu, Vietnam",OPERATIONAL,"{'lat': 10.65414, 'lng': 107.2187251}",Closed,0,0,0
{'$oid': '66a7f1f1f0449cf9cd238fd8'},ChIJq6zGSABxdTERUv7THJ-R7Ys,VinFast Charging Station,"Phường 12, Vũng Tàu, Ba Ria - Vung Tau, Vietnam",OPERATIONAL,"{'lat': 10.40995, 'lng': 107.155843}",Open,4,1,0
{'$oid': '66a7f1f8f0449cf9cd238fe1'},ChIJs8PHAwDTdDER9i13-svbTb4,VinFast Charging Station,"XHJH+GG7, Đ. Tỉnh Lộ 15, Tân Thạnh Đông, Củ Chi, Hồ Chí Minh, Vietnam",OPERATIONAL,"{'lat': 10.9812769, 'lng': 106.5788051}",Closed,0,0,0
{'$oid': '66a7f1faf0449cf9cd238fec'},ChIJoQ6tLgDXCjERNR0jUyo0Kc4,VinFast Charging Station,"VC47+949, Hoà Khánh Đông, Đức Hòa, Long An, Vietnam",OPERATIONAL,"{'lat': 10.8562141, 'lng': 106.4129934}",Open,5,3,0
{'$oid': '66a7f1faf0449cf9cd238ff1'},ChIJoxug2C3NdDER6KQGlRkbBaE,VinFast Charging Station,"3JPG+9QX, Thới Hoà, Bến Cát, Bình Dương, Vietnam",OPERATIONAL,"{'lat': 11.085732, 'lng': 106.6267266}",Open,4.1,21,0
{'$oid': '66a7f1fbf0449cf9cd238ff5'},ChIJyVFINxTVdDER0RJ2lWIKKt4,VinFast Charging Station,"15 Đường Huỳnh Thị Mài, Tân Hiệp, Hóc Môn, Hồ Chí Minh 700000, Vietnam",OPERATIONAL,"{'lat': 10.9145301, 'lng': 106.5863665}",Closed,4,1,0
{'$oid': '66a7f1fbf0449cf9cd238ff8'},ChIJn5zdeADRdDER2QOutU-5DK0,VinFast Charging Station,"2M85+PJ2, Định Hoà, Thủ Dầu Một, Bình Dương, Vietnam",OPERATIONAL,"{'lat': 11.0167581, 'lng': 106.6590124}",Closed,5,3,0
{'$oid': '66a7f1fcf0449cf9cd238ffb'},ChIJI5pgWcbRdDERHO-AsaOp96M,VinFast Charging Station,"2M2F+22C, Phú Lợi, Thủ Dầu Một, Bình Dương, Vietnam",OPERATIONAL,"{'lat': 11.000057, 'lng': 106.672518}",Open,3,6,0
{'$oid': '66a7f204f0449cf9cd239007'},ChIJd2uZZQDVdDERGtDHch6GkgA,VinFast Charging Station,"36/7a Ấp Trung Đông 2, Thới Tam Thôn, Hóc Môn, Hồ Chí Minh, Vietnam",OPERATIONAL,"{'lat': 10.900407, 'lng': 106.6099545}",Closed,5,1,0
{'$oid': '66a7f204f0449cf9cd23900e'},ChIJK0iBpfPVdDER7jB9vob5pkA,Rửa Xe Vinh,"298 Đ. Đặng Thúc Vịnh, Thới Tam Thôn, Hóc Môn, Hồ Chí Minh, Vietnam",OPERATIONAL,"{'lat': 10.8889816, 'lng': 106.6090429}",Closed,4.3,3,0
{'$oid': '66a7f20cf0449cf9cd239017'},ChIJ9RZDWgA7dTER8ZzPp3dBg0I,Vinfast Charging Station,"1 Khu dân cư Phú Xuân, Phú Xuân, Nhà Bè, Hồ Chí Minh, Vietnam",OPERATIONAL,"{'lat': 10.6790232, 'lng': 106.7364109}",Closed,0,0,0
{'$oid': '66a7f20df0449cf9cd23901a'},ChIJRzBkfpk6dTER6HgYo9FDy60,Rửa Xe 299,"445 Nguyễn Bình, Phú Xuân, Nhà Bè, Hồ Chí Minh, Vietnam",OPERATIONAL,"{'lat': 10.6732573, 'lng': 106.732007}",Closed,5,1,0
{'$oid': '66a7f20ff0449cf9cd239028'},ChIJodVY7pA7dTER4N3Ljbmi5BM,VinFast Charging Station,"453 Đ. Nguyễn Văn Tạo, Long Thới, Nhà Bè, Hồ Chí Minh 73200, Vietnam",OPERATIONAL,"{'lat': 10.6543532, 'lng': 106.7291167}",Open,3,2,0
{'$oid': '66a7f20ff0449cf9cd23902c'},ChIJvUtoSgAxdTER4KCy0YbgoT8,VinFast Charging Station,"1641 Đ. Lê Văn Lương, Ấp 2, Nhà Bè, Hồ Chí Minh, Vietnam",OPERATIONAL,"{'lat': 10.6755829, 'lng': 106.6982753}",Closed,5,4,0
{'$oid': '66a7f210f0449cf9cd239030'},ChIJke-MbQA7dTERHmkPtSaqOn0,VinFast Charging Station,"270/14 Đ. Nguyễn Văn Tạo, Long Thới, Nhà Bè, Hồ Chí Minh, Vietnam",OPERATIONAL,"{'lat': 10.6516587, 'lng': 106.7264653}",Closed,0,0,0
{'$oid': '66a7f2e7c6f28e8c1e0c92f9'},ChIJHxtVAG1TNDERAu3updmJszo,VinFast Charging Station,"Đại lý ô tô VinFast, Chevrolet, 948 Đ. Quang Trung, Phú Lâm, Hà Đông, Hà Nội 12100, Vietnam",OPERATIONAL,"{'lat': 20.9526165, 'lng': 105.7515507}",Closed,5,3,0
{'$oid': '66a7f4aaeec4a987d9e0ff7b'},ChIJA0YTk2t7SjERUlmYNLGVj3o,VinFast Charging Station,"Hầm B1, cột G8, Vincom Plaza Imperia, Hồng Bàng, Hải Phòng 04000, Vietnam",OPERATIONAL,"{'lat': 20.862921, 'lng': 106.661491}",Open,5,1,0
{'$oid': '66a7f4aaeec4a987d9e0ff7e'},ChIJfb7IVYCJSjERXg6qn97o0b4,VinFast Charging Station,"Vincom+, khu đô thị, Uông Bí, Quảng Ninh 200000, Vietnam",OPERATIONAL,"{'lat': 21.033751, 'lng': 106.752342}",Open,2,2,0
{'$oid': '66a7f4abeec4a987d9e0ff85'},ChIJv1XeVgB5SjERu0Yo7eEeMDE,Electric Vehicle Charging Station,"WH4F+JRV, An Hưng, An Dương, Hải Phòng, Vietnam",OPERATIONAL,"{'lat': 20.9066161, 'lng': 106.5745534}",Closed,5,1,0
{'$oid': '66a7f4b3eec4a987d9e0ff93'},ChIJoUIB2rJpSjERl57lGT_3N-4,VinFast Charging Station,"Nghĩa Lộ, Cát Hải, Hai Phong, Vietnam",OPERATIONAL,"{'lat': 20.806764, 'lng': 106.8741571}",Open,4.7,21,0
{'$oid': '66a7f4b4eec4a987d9e0ff97'},ChIJu-Dg78RPtTYR5ffz6BGUW-Y,VinFast Charging Station,"Vincom Plaza, Đông Kinh, Thành phố Lạng Sơn, Lạng Sơn 25000, Vietnam",OPERATIONAL,"{'lat': 21.8486229, 'lng': 106.7579286}",Open,0,0,0
{'$oid': '66a7f4b4eec4a987d9e0ff9c'},ChIJM3rTHgBNtTYRTvG2yCaMVQk,VinFast Charging Station,"RQQH+2JV, QL1A, Mai Pha, Thành phố Lạng Sơn, Lạng Sơn, Vietnam",OPERATIONAL,"{'lat': 21.8377425, 'lng': 106.7787865}",Closed,5,1,0
{'$oid': '66a7f4b5eec4a987d9e0ffa3'},ChIJIWNe1kFZSjERevku6D-Fh6I,VinFast Charging Station,"Vinmec Hạ Long, số 10A Lê Thánh Tông, Hồng Gai, Thành phố Hạ Long, Quảng Ninh 200000, Vietnam",OPERATIONAL,"{'lat': 20.951941, 'lng': 107.071999}",Open,5,2,0
{'$oid': '66a7f4beeec4a987d9e0ffaf'},ChIJx_j4VotZSjERkOOVMQfziP8,VinFast Charging Station,"Cái Dăm, Bãi Cháy, Thành phố Hạ Long, Quảng Ninh, Vietnam",OPERATIONAL,"{'lat': 20.952654, 'lng': 107.023949}",Open,5,1,0
{'$oid': '66a7f4beeec4a987d9e0ffb2'},ChIJvV8A15tZSjERiTPHUprYWWA,VinFast Charging Station,"Bãi đỗ xe khu C, khu đô thị Beverly Hill, Hạ Long Hải Quân, Thành phố Hạ Long, Quảng Ninh 200000, Vietnam",OPERATIONAL,"{'lat': 20.962523, 'lng': 107.053444}",Open,4.5,2,0
{'$oid': '66a7f4bfeec4a987d9e0ffb9'},ChIJnYSDt3RZSjERvBT7ZtCcoUg,VinFast Charging Station,"Hầm B1, Vincom Plaza Hạ Long, khu, Thành phố Hạ Long, Quảng Ninh 200000, Vietnam",OPERATIONAL,"{'lat': 20.949909, 'lng': 107.084007}",Open,0,0,0
